inventory_id,store_id,store_area,store_demand_level,product_id,product_name,category,price,demand_frequency,storage_type,current_stock,optimal_stock,reorder_point,stock_status,avg_daily_sales,total_sold_90days,num_orders_90days,stockout_incidents,days_until_stockout,last_restock_date,inventory_value
INV00002157,DS008,Mylapore,Medium,P0127,MTR Idli Mix 500g,Breakfast & Instant Food,75,Medium,Ambient,4,5,3,In Stock,0.11,10,8,2,36.4,2026-02-11,300
INV00002158,DS008,Mylapore,Medium,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,75,High,Ambient,2,5,3,Low Stock,0.29,26,22,2,6.9,2026-02-12,150
INV00002159,DS008,Mylapore,Medium,P0129,MTR Rava Idli 500g,Breakfast & Instant Food,70,Medium,Ambient,3,5,3,Low Stock,0.19,17,15,2,15.8,2026-02-13,210
INV00002160,DS008,Mylapore,Medium,P0130,ID Fresh Idli Batter 1kg,Breakfast & Instant Food,75,Medium,Ambient,2,5,3,Low Stock,0.22,20,17,1,9.1,2026-02-12,150
INV00002161,DS008,Mylapore,Medium,P0131,ID Fresh Dosa Batter 1kg,Breakfast & Instant Food,75,Medium,Ambient,4,5,3,In Stock,0.09,8,7,2,44.4,2026-02-13,300
INV00002162,DS008,Mylapore,Medium,P0132,Saffola Masala Oats 400g,Breakfast & Instant Food,145,High,Ambient,5,5,3,In Stock,0.34,31,25,2,14.7,2026-02-10,725
INV00002163,DS008,Mylapore,Medium,P0133,Quaker Oats 1kg,Breakfast & Instant Food,185,High,Ambient,2,5,3,Low Stock,0.3,27,20,0,6.7,2026-02-12,370
INV00002164,DS008,Mylapore,Medium,P0134,Kelloggs Corn Flakes 875g,Breakfast & Instant Food,340,High,Ambient,2,5,3,Low Stock,0.34,31,27,0,5.9,2026-02-14,680
INV00002165,DS008,Mylapore,Medium,P0135,Kelloggs Chocos 375g,Breakfast & Instant Food,185,High,Ambient,3,5,3,Low Stock,0.24,22,18,2,12.5,2026-02-15,555
INV00002166,DS008,Mylapore,Medium,P0136,Nestle Ceregrow 300g,Breakfast & Instant Food,395,Medium,Ambient,5,5,3,In Stock,0.11,10,9,1,45.5,2026-02-09,1975
INV00002167,DS008,Mylapore,Medium,P0137,MTR Vermicelli Roasted 440g,Breakfast & Instant Food,55,Medium,Ambient,2,5,3,Low Stock,0.13,12,9,1,15.4,2026-02-12,110
INV00002168,DS008,Mylapore,Medium,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,25,High,Ambient,3,5,3,Low Stock,0.3,27,23,0,10.0,2026-02-11,75
INV00002169,DS008,Mylapore,Medium,P0139,Haldiram Moong Dal 200g,Breakfast & Instant Food,55,High,Ambient,3,5,3,Low Stock,0.3,27,24,2,10.0,2026-02-09,165
INV00002170,DS008,Mylapore,Medium,P0140,McCain French Fries 420g,Breakfast & Instant Food,145,High,Ambient,4,5,3,In Stock,0.26,23,21,0,15.4,2026-02-14,580
INV00002171,DS008,Mylapore,Medium,P0141,McCain Veggie Fingers 360g,Breakfast & Instant Food,180,High,Ambient,5,5,3,In Stock,0.29,26,24,2,17.2,2026-02-10,900
INV00002172,DS008,Mylapore,Medium,P0142,Aashirvaad Atta 5kg,"Atta, Rice & Dal",240,High,Ambient,5,5,3,In Stock,0.28,25,21,1,17.9,2026-02-09,1200
INV00002173,DS008,Mylapore,Medium,P0143,Aashirvaad Atta 10kg,"Atta, Rice & Dal",475,High,Ambient,5,5,3,In Stock,0.22,20,20,1,22.7,2026-02-15,2375
INV00002174,DS008,Mylapore,Medium,P0144,Fortune Chakki Fresh Atta 5kg,"Atta, Rice & Dal",235,High,Ambient,4,5,3,In Stock,0.37,33,30,2,10.8,2026-02-14,940
INV00002175,DS008,Mylapore,Medium,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",240,High,Ambient,3,5,3,Low Stock,0.36,32,27,0,8.3,2026-02-09,720
INV00002176,DS008,Mylapore,Medium,P0146,India Gate Basmati Rice 1kg,"Atta, Rice & Dal",190,Medium,Ambient,5,5,3,In Stock,0.09,8,7,1,55.6,2026-02-13,950
INV00002177,DS008,Mylapore,Medium,P0147,India Gate Basmati Rice 5kg,"Atta, Rice & Dal",900,High,Ambient,3,5,3,Low Stock,0.22,20,18,2,13.6,2026-02-14,2700
INV00002178,DS008,Mylapore,Medium,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",180,High,Ambient,3,5,3,Low Stock,0.24,22,19,1,12.5,2026-02-15,540
INV00002179,DS008,Mylapore,Medium,P0149,Fortune Biryani Special Basmati 1kg,"Atta, Rice & Dal",170,Medium,Ambient,3,5,3,Low Stock,0.11,10,8,1,27.3,2026-02-11,510
INV00002180,DS008,Mylapore,Medium,P0150,Sona Masoori Rice 5kg,"Atta, Rice & Dal",280,High,Ambient,12,19,5,In Stock,0.0,0,0,0,999.0,2026-02-15,3360
INV00002181,DS008,Mylapore,Medium,P0151,Ponni Boiled Rice 5kg,"Atta, Rice & Dal",250,High,Ambient,3,5,3,Low Stock,0.21,19,17,2,14.3,2026-02-11,750
INV00002182,DS008,Mylapore,Medium,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",160,High,Ambient,5,5,3,In Stock,0.22,20,17,2,22.7,2026-02-10,800
INV00002183,DS008,Mylapore,Medium,P0153,Tata Sampann Moong Dal 500g,"Atta, Rice & Dal",85,Medium,Ambient,4,5,3,In Stock,0.12,11,8,1,33.3,2026-02-11,340
INV00002184,DS008,Mylapore,Medium,P0154,Tata Sampann Chana Dal 1kg,"Atta, Rice & Dal",155,High,Ambient,3,5,3,Low Stock,0.27,24,18,0,11.1,2026-02-15,465
INV00002185,DS008,Mylapore,Medium,P0155,Tata Sampann Masoor Dal 500g,"Atta, Rice & Dal",75,High,Ambient,4,5,3,In Stock,0.26,23,18,1,15.4,2026-02-13,300
INV00002186,DS008,Mylapore,Medium,P0156,Tata Sampann Urad Dal 500g,"Atta, Rice & Dal",90,High,Ambient,5,5,3,In Stock,0.2,18,15,2,25.0,2026-02-15,450
INV00002187,DS008,Mylapore,Medium,P0157,Rajma 500g,"Atta, Rice & Dal",110,High,Ambient,5,5,3,In Stock,0.21,19,18,0,23.8,2026-02-11,550
INV00002188,DS008,Mylapore,Medium,P0158,Kabuli Chana 500g,"Atta, Rice & Dal",95,High,Ambient,2,5,3,Low Stock,0.24,22,18,1,8.3,2026-02-14,190
INV00002189,DS008,Mylapore,Medium,P0159,Tata Salt 1kg,"Atta, Rice & Dal",22,Medium,Ambient,4,5,3,In Stock,0.1,9,8,0,40.0,2026-02-15,88
INV00002190,DS008,Mylapore,Medium,P0160,Tata Salt Lite 1kg,"Atta, Rice & Dal",52,High,Ambient,5,5,3,In Stock,0.24,22,19,1,20.8,2026-02-11,260
INV00002191,DS008,Mylapore,Medium,P0161,Catch Salt 1kg,"Atta, Rice & Dal",20,Medium,Ambient,5,5,3,In Stock,0.06,5,4,2,83.3,2026-02-14,100
INV00002192,DS008,Mylapore,Medium,P0162,Sugar 1kg,"Atta, Rice & Dal",45,High,Ambient,5,5,3,In Stock,0.17,15,13,1,29.4,2026-02-09,225
INV00002193,DS008,Mylapore,Medium,P0163,Brown Sugar 500g,"Atta, Rice & Dal",50,High,Ambient,4,5,3,In Stock,0.24,22,20,2,16.7,2026-02-12,200
INV00002194,DS008,Mylapore,Medium,P0164,Jaggery Powder 500g,"Atta, Rice & Dal",65,High,Ambient,12,18,5,In Stock,0.0,0,0,0,999.0,2026-02-13,780
INV00002195,DS008,Mylapore,Medium,P0165,Rava Medium 500g,"Atta, Rice & Dal",35,High,Ambient,4,5,3,In Stock,0.17,15,12,1,23.5,2026-02-13,140
INV00002196,DS008,Mylapore,Medium,P0166,Poha Thick 500g,"Atta, Rice & Dal",45,High,Ambient,2,5,3,Low Stock,0.26,23,19,1,7.7,2026-02-11,90
INV00002197,DS008,Mylapore,Medium,P0167,Sabudana 500g,"Atta, Rice & Dal",75,High,Ambient,3,5,3,Low Stock,0.24,22,20,0,12.5,2026-02-09,225
INV00002198,DS008,Mylapore,Medium,P0168,MDH Deggi Mirch 100g,"Masala, Oil & More",85,Medium,Ambient,2,5,3,Low Stock,0.1,9,7,1,20.0,2026-02-09,170
INV00002199,DS008,Mylapore,Medium,P0169,MDH Garam Masala 100g,"Masala, Oil & More",90,High,Ambient,5,5,3,In Stock,0.23,21,18,2,21.7,2026-02-09,450
INV00002200,DS008,Mylapore,Medium,P0170,MDH Chana Masala 100g,"Masala, Oil & More",85,Low,Ambient,3,5,3,Low Stock,0.06,5,4,1,50.0,2026-02-11,255
INV00002201,DS008,Mylapore,Medium,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",95,High,Ambient,3,5,3,Low Stock,0.28,25,22,1,10.7,2026-02-12,285
INV00002202,DS008,Mylapore,Medium,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",105,Medium,Ambient,3,5,3,Low Stock,0.07,6,6,2,42.9,2026-02-11,315
INV00002203,DS008,Mylapore,Medium,P0173,Everest Coriander Powder 200g,"Masala, Oil & More",65,Medium,Ambient,3,5,3,Low Stock,0.08,7,6,2,37.5,2026-02-13,195
INV00002204,DS008,Mylapore,Medium,P0174,Catch Cumin Powder 100g,"Masala, Oil & More",70,High,Ambient,2,5,3,Low Stock,0.31,28,24,2,6.5,2026-02-09,140
INV00002205,DS008,Mylapore,Medium,P0175,Catch Chat Masala 100g,"Masala, Oil & More",60,High,Ambient,3,5,3,Low Stock,0.17,15,13,1,17.6,2026-02-10,180
INV00002206,DS008,Mylapore,Medium,P0176,Ching Secret Manchurian 60g,"Masala, Oil & More",65,Low,Ambient,4,5,3,In Stock,0.04,4,3,0,100.0,2026-02-11,260
INV00002207,DS008,Mylapore,Medium,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",20,Medium,Ambient,3,5,3,Low Stock,0.11,10,9,2,27.3,2026-02-13,60
INV00002208,DS008,Mylapore,Medium,P0178,Kissan Fresh Tomato Ketchup 900g,"Masala, Oil & More",120,High,Ambient,2,5,3,Low Stock,0.24,22,19,1,8.3,2026-02-10,240
INV00002209,DS008,Mylapore,Medium,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",125,High,Ambient,3,5,3,Low Stock,0.21,19,18,0,14.3,2026-02-09,375
INV00002210,DS008,Mylapore,Medium,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",140,High,Ambient,3,5,3,Low Stock,0.21,19,16,1,14.3,2026-02-15,420
INV00002211,DS008,Mylapore,Medium,P0181,Fortune Sunflower Oil 1L,"Masala, Oil & More",160,Low,Ambient,3,5,3,Low Stock,0.0,0,0,0,999.0,2026-02-14,480
INV00002212,DS008,Mylapore,Medium,P0182,Fortune Refined Oil 5L,"Masala, Oil & More",750,Medium,Ambient,3,5,3,Low Stock,0.06,5,4,1,50.0,2026-02-09,2250
INV00002213,DS008,Mylapore,Medium,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",155,Medium,Ambient,2,5,3,Low Stock,0.07,6,6,0,28.6,2026-02-15,310
INV00002214,DS008,Mylapore,Medium,P0184,Dhara Refined Oil 1L,"Masala, Oil & More",150,Medium,Ambient,4,5,3,In Stock,0.12,11,10,1,33.3,2026-02-11,600
INV00002215,DS008,Mylapore,Medium,P0185,Fortune Mustard Oil 1L,"Masala, Oil & More",185,High,Ambient,3,5,3,Low Stock,0.21,19,14,2,14.3,2026-02-15,555
INV00002216,DS008,Mylapore,Medium,P0186,KS Gingelly Oil 500ml,"Masala, Oil & More",200,Medium,Ambient,2,5,3,Low Stock,0.17,15,13,1,11.8,2026-02-09,400
INV00002217,DS008,Mylapore,Medium,P0187,Parachute Coconut Oil 500ml,"Masala, Oil & More",195,High,Ambient,3,5,3,Low Stock,0.31,28,20,0,9.7,2026-02-10,585
INV00002218,DS008,Mylapore,Medium,P0188,Saffola Gold Oil 1L,"Masala, Oil & More",250,High,Ambient,4,5,3,In Stock,0.21,19,18,0,19.0,2026-02-10,1000
INV00002219,DS008,Mylapore,Medium,P0189,Ghee 500ml,"Masala, Oil & More",295,Low,Ambient,4,5,3,In Stock,0.08,7,7,2,50.0,2026-02-10,1180
INV00002220,DS008,Mylapore,Medium,P0190,Amul Pure Ghee 500ml,"Masala, Oil & More",340,Medium,Ambient,5,5,3,In Stock,0.06,5,5,1,83.3,2026-02-11,1700
INV00002221,DS008,Mylapore,Medium,P0191,Dalda Vanaspati 1L,"Masala, Oil & More",200,High,Ambient,4,5,3,In Stock,0.3,27,23,0,13.3,2026-02-15,800
INV00002222,DS008,Mylapore,Medium,P0192,Nutella Hazelnut Spread 350g,Sauces & Spreads,385,Medium,Ambient,2,5,3,Low Stock,0.08,7,7,1,25.0,2026-02-11,770
INV00002223,DS008,Mylapore,Medium,P0193,Kissan Mixed Fruit Jam 500g,Sauces & Spreads,140,Medium,Ambient,4,5,3,In Stock,0.16,14,13,1,25.0,2026-02-11,560
INV00002224,DS008,Mylapore,Medium,P0194,Kissan Pineapple Jam 500g,Sauces & Spreads,135,Medium,Ambient,3,5,3,Low Stock,0.07,6,5,0,42.9,2026-02-14,405
INV00002225,DS008,Mylapore,Medium,P0195,Mapro Mango Jam 500g,Sauces & Spreads,155,Low,Ambient,3,5,3,Low Stock,0.09,8,5,2,33.3,2026-02-13,465
INV00002226,DS008,Mylapore,Medium,P0196,Hersheys Chocolate Syrup 623g,Sauces & Spreads,325,Medium,Ambient,5,5,3,In Stock,0.1,9,8,2,50.0,2026-02-15,1625
INV00002227,DS008,Mylapore,Medium,P0197,Veeba Mayonnaise 250g,Sauces & Spreads,85,Low,Ambient,2,5,3,Low Stock,0.06,5,4,2,33.3,2026-02-10,170
INV00002228,DS008,Mylapore,Medium,P0198,Funfoods Peri Peri Sauce 325g,Sauces & Spreads,130,Medium,Ambient,5,5,3,In Stock,0.08,7,7,2,62.5,2026-02-15,650
INV00002229,DS008,Mylapore,Medium,P0199,Veeba Sandwich Spread 275g,Sauces & Spreads,90,Medium,Ambient,4,5,3,In Stock,0.1,9,9,1,40.0,2026-02-09,360
INV00002230,DS008,Mylapore,Medium,P0200,Ching Red Chilli Sauce 680g,Sauces & Spreads,115,Low,Ambient,4,5,3,In Stock,0.02,2,2,0,200.0,2026-02-12,460
INV00002231,DS008,Mylapore,Medium,P0201,Ching Green Chilli Sauce 190g,Sauces & Spreads,60,Medium,Ambient,4,10,3,In Stock,0.0,0,0,0,999.0,2026-02-12,240
INV00002232,DS008,Mylapore,Medium,P0202,Del Monte Pasta Sauce 400g,Sauces & Spreads,145,Low,Ambient,5,5,3,In Stock,0.06,5,5,0,83.3,2026-02-12,725
INV00002233,DS008,Mylapore,Medium,P0203,Maggi Pichkoo 90g,Sauces & Spreads,45,Medium,Ambient,5,5,3,In Stock,0.04,4,3,2,125.0,2026-02-13,225
INV00002234,DS008,Mylapore,Medium,P0204,Tata Tea Gold 1kg,"Tea, Coffee & Health Drinks",490,High,Ambient,5,5,3,In Stock,0.36,32,25,1,13.9,2026-02-13,2450
INV00002235,DS008,Mylapore,Medium,P0205,Tata Tea Premium 1kg,"Tea, Coffee & Health Drinks",460,Medium,Ambient,2,5,3,Low Stock,0.16,14,13,1,12.5,2026-02-12,920
INV00002236,DS008,Mylapore,Medium,P0206,Red Label Natural Care 1kg,"Tea, Coffee & Health Drinks",440,Medium,Ambient,4,5,3,In Stock,0.03,3,3,1,133.3,2026-02-14,1760
INV00002237,DS008,Mylapore,Medium,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",520,High,Ambient,2,5,3,Low Stock,0.32,29,25,1,6.2,2026-02-10,1040
INV00002238,DS008,Mylapore,Medium,P0208,Society Tea 1kg,"Tea, Coffee & Health Drinks",380,High,Ambient,3,5,3,Low Stock,0.41,37,33,1,7.3,2026-02-15,1140
INV00002239,DS008,Mylapore,Medium,P0209,Nescafe Classic 50g,"Tea, Coffee & Health Drinks",215,High,Ambient,2,5,3,Low Stock,0.29,26,24,0,6.9,2026-02-15,430
INV00002240,DS008,Mylapore,Medium,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",175,High,Ambient,2,5,3,Low Stock,0.38,34,30,1,5.3,2026-02-14,350
INV00002241,DS008,Mylapore,Medium,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",145,High,Ambient,4,5,3,In Stock,0.28,25,19,0,14.3,2026-02-11,580
INV00002242,DS008,Mylapore,Medium,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",345,High,Ambient,4,5,3,In Stock,0.28,25,21,2,14.3,2026-02-10,1380
INV00002243,DS008,Mylapore,Medium,P0213,Horlicks Classic Malt 500g,"Tea, Coffee & Health Drinks",285,Medium,Ambient,3,5,3,Low Stock,0.08,7,6,0,37.5,2026-02-13,855
INV00002244,DS008,Mylapore,Medium,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",265,High,Ambient,5,5,3,In Stock,0.34,31,27,2,14.7,2026-02-12,1325
INV00002245,DS008,Mylapore,Medium,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",360,Medium,Ambient,2,5,3,Low Stock,0.06,5,5,1,33.3,2026-02-11,720
INV00002246,DS008,Mylapore,Medium,P0216,Bournvita 500g,"Tea, Coffee & Health Drinks",250,High,Ambient,3,5,3,Low Stock,0.19,17,16,1,15.8,2026-02-10,750
INV00002247,DS008,Mylapore,Medium,P0217,Milo 400g,"Tea, Coffee & Health Drinks",245,Medium,Ambient,4,5,3,In Stock,0.06,5,5,0,66.7,2026-02-12,980
INV00002248,DS008,Mylapore,Medium,P0218,Proteinex Powder 250g,"Tea, Coffee & Health Drinks",285,High,Ambient,5,5,3,In Stock,0.3,27,25,0,16.7,2026-02-11,1425
INV00002249,DS008,Mylapore,Medium,P0219,Green Tea 100 Bags,"Tea, Coffee & Health Drinks",350,High,Ambient,3,5,3,Low Stock,0.22,20,18,2,13.6,2026-02-09,1050
INV00002250,DS008,Mylapore,Medium,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",125,High,Ambient,4,5,3,In Stock,0.24,22,18,2,16.7,2026-02-09,500
INV00002251,DS008,Mylapore,Medium,P0221,Vim Dishwash Gel 750ml,Cleaning & Household,95,High,Ambient,2,5,3,Low Stock,0.29,26,24,0,6.9,2026-02-10,190
INV00002252,DS008,Mylapore,Medium,P0222,Vim Dishwash Bar 600g,Cleaning & Household,55,Medium,Ambient,2,5,3,Low Stock,0.11,10,8,2,18.2,2026-02-14,110
INV00002253,DS008,Mylapore,Medium,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,105,High,Ambient,5,5,3,In Stock,0.24,22,21,0,20.8,2026-02-15,525
INV00002254,DS008,Mylapore,Medium,P0224,Lizol Floor Cleaner 975ml,Cleaning & Household,185,Low,Ambient,4,5,3,In Stock,0.07,6,5,2,57.1,2026-02-15,740
INV00002255,DS008,Mylapore,Medium,P0225,Harpic Toilet Cleaner 1L,Cleaning & Household,165,Medium,Ambient,5,5,3,In Stock,0.17,15,13,0,29.4,2026-02-13,825
INV00002256,DS008,Mylapore,Medium,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,135,High,Ambient,5,5,3,In Stock,0.14,13,12,2,35.7,2026-02-14,675
INV00002257,DS008,Mylapore,Medium,P0227,Colin Glass Cleaner 500ml,Cleaning & Household,155,Medium,Ambient,3,5,3,Low Stock,0.11,10,8,2,27.3,2026-02-11,465
INV00002258,DS008,Mylapore,Medium,P0228,Surf Excel Matic 2kg,Cleaning & Household,365,Low,Ambient,5,5,3,In Stock,0.09,8,7,1,55.6,2026-02-13,1825
INV00002259,DS008,Mylapore,Medium,P0229,Ariel Matic 2kg,Cleaning & Household,395,Medium,Ambient,2,5,3,Low Stock,0.06,5,5,0,33.3,2026-02-09,790
INV00002260,DS008,Mylapore,Medium,P0230,Tide Plus 2kg,Cleaning & Household,285,High,Ambient,3,5,3,Low Stock,0.28,25,20,0,10.7,2026-02-13,855
INV00002261,DS008,Mylapore,Medium,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,195,Medium,Ambient,5,5,3,In Stock,0.11,10,9,2,45.5,2026-02-12,975
INV00002262,DS008,Mylapore,Medium,P0232,Rin Detergent Bar 250g,Cleaning & Household,35,Medium,Ambient,5,5,3,In Stock,0.13,12,9,1,38.5,2026-02-10,175
INV00002263,DS008,Mylapore,Medium,P0233,Godrej aer Spray 240ml,Cleaning & Household,199,Low,Ambient,3,5,3,Low Stock,0.08,7,4,0,37.5,2026-02-13,597
INV00002264,DS008,Mylapore,Medium,P0234,Good Knight Activ+ Refill 45ml,Cleaning & Household,115,High,Ambient,2,5,3,Low Stock,0.26,23,21,0,7.7,2026-02-11,230
INV00002265,DS008,Mylapore,Medium,P0235,All Out Refill 45ml,Cleaning & Household,95,High,Ambient,21,28,8,In Stock,0.0,0,0,0,999.0,2026-02-09,1995
INV00002266,DS008,Mylapore,Medium,P0236,Mortein Insect Spray 425ml,Cleaning & Household,225,Medium,Ambient,8,15,4,In Stock,0.0,0,0,0,999.0,2026-02-14,1800
INV00002267,DS008,Mylapore,Medium,P0237,Hit Cockroach Killer 625ml,Cleaning & Household,245,High,Ambient,5,5,3,In Stock,0.3,27,23,2,16.7,2026-02-13,1225
INV00002268,DS008,Mylapore,Medium,P0238,Scotch Brite Scrub Pad 3pc,Cleaning & Household,75,High,Ambient,5,5,3,In Stock,0.13,12,10,0,38.5,2026-02-10,375
INV00002269,DS008,Mylapore,Medium,P0239,Savlon Handwash 750ml,Cleaning & Household,135,High,Ambient,3,5,3,Low Stock,0.28,25,23,0,10.7,2026-02-09,405
INV00002270,DS008,Mylapore,Medium,P0240,Dettol Handwash 750ml,Cleaning & Household,155,Low,Ambient,3,5,3,Low Stock,0.04,4,3,2,75.0,2026-02-09,465
INV00002271,DS008,Mylapore,Medium,P0241,Origami Tissues 100 Pulls,Cleaning & Household,45,Medium,Ambient,4,5,3,In Stock,0.08,7,7,1,50.0,2026-02-15,180
INV00002272,DS008,Mylapore,Medium,P0242,Dettol Soap 125g (4 pack),Personal Care,145,High,Ambient,5,5,3,In Stock,0.16,14,12,1,31.2,2026-02-12,725
INV00002273,DS008,Mylapore,Medium,P0243,Lifebuoy Soap 125g (4 pack),Personal Care,115,High,Ambient,2,5,3,Low Stock,0.19,17,15,1,10.5,2026-02-14,230
INV00002274,DS008,Mylapore,Medium,P0244,Dove Soap 125g (3 pack),Personal Care,180,Medium,Ambient,4,5,3,In Stock,0.06,5,5,0,66.7,2026-02-14,720
INV00002275,DS008,Mylapore,Medium,P0245,Pears Soap 125g (3 pack),Personal Care,150,High,Ambient,23,26,7,In Stock,0.0,0,0,0,999.0,2026-02-10,3450
INV00002276,DS008,Mylapore,Medium,P0246,Lux Soap 125g (3 pack),Personal Care,125,High,Ambient,2,5,3,Low Stock,0.2,18,14,1,10.0,2026-02-12,250
INV00002277,DS008,Mylapore,Medium,P0247,Clinic Plus Shampoo 650ml,Personal Care,265,Low,Ambient,5,5,3,In Stock,0.08,7,7,0,62.5,2026-02-11,1325
INV00002278,DS008,Mylapore,Medium,P0248,Pantene Shampoo 650ml,Personal Care,385,High,Ambient,2,5,3,Low Stock,0.1,9,8,1,20.0,2026-02-09,770
INV00002279,DS008,Mylapore,Medium,P0249,Dove Shampoo 650ml,Personal Care,425,Medium,Ambient,2,5,3,Low Stock,0.03,3,3,0,66.7,2026-02-10,850
INV00002280,DS008,Mylapore,Medium,P0250,Head & Shoulders 650ml,Personal Care,485,High,Ambient,3,5,3,Low Stock,0.24,22,20,1,12.5,2026-02-15,1455
INV00002281,DS008,Mylapore,Medium,P0251,Sunsilk Shampoo 650ml,Personal Care,295,High,Ambient,3,5,3,Low Stock,0.23,21,19,2,13.0,2026-02-09,885
INV00002282,DS008,Mylapore,Medium,P0252,Colgate Total 300g,Personal Care,185,Medium,Ambient,2,5,3,Low Stock,0.04,4,3,0,50.0,2026-02-11,370
INV00002283,DS008,Mylapore,Medium,P0253,Colgate Maxfresh 150g,Personal Care,105,High,Ambient,2,5,3,Low Stock,0.26,23,19,0,7.7,2026-02-15,210
INV00002284,DS008,Mylapore,Medium,P0254,Pepsodent 200g,Personal Care,85,High,Ambient,3,5,3,Low Stock,0.21,19,17,2,14.3,2026-02-09,255
INV00002285,DS008,Mylapore,Medium,P0255,Sensodyne Toothpaste 150g,Personal Care,265,Medium,Ambient,2,5,3,Low Stock,0.13,12,11,0,15.4,2026-02-11,530
INV00002286,DS008,Mylapore,Medium,P0256,Oral B Toothbrush,Personal Care,95,High,Ambient,24,23,6,In Stock,0.0,0,0,0,999.0,2026-02-15,2280
INV00002287,DS008,Mylapore,Medium,P0257,Gillette Shaving Cream 418g,Personal Care,265,Medium,Ambient,3,5,3,Low Stock,0.1,9,8,1,30.0,2026-02-13,795
INV00002288,DS008,Mylapore,Medium,P0258,Gillette Mach 3 Razor,Personal Care,285,High,Ambient,4,5,3,In Stock,0.31,28,24,1,12.9,2026-02-14,1140
INV00002289,DS008,Mylapore,Medium,P0259,Veet Hair Removal Cream 100g,Personal Care,215,High,Ambient,3,5,3,Low Stock,0.23,21,17,2,13.0,2026-02-12,645
INV00002290,DS008,Mylapore,Medium,P0260,Nivea Body Lotion 400ml,Personal Care,295,High,Ambient,4,5,3,In Stock,0.22,20,17,2,18.2,2026-02-14,1180
INV00002291,DS008,Mylapore,Medium,P0261,Vaseline Petroleum Jelly 100ml,Personal Care,105,High,Ambient,2,5,3,Low Stock,0.22,20,17,2,9.1,2026-02-12,210
INV00002292,DS008,Mylapore,Medium,P0262,Ponds Face Cream 100ml,Personal Care,235,Medium,Ambient,5,5,3,In Stock,0.12,11,9,2,41.7,2026-02-15,1175
INV00002293,DS008,Mylapore,Medium,P0263,Fair & Lovely 80g,Personal Care,175,High,Ambient,3,5,3,Low Stock,0.2,18,16,1,15.0,2026-02-13,525
INV00002294,DS008,Mylapore,Medium,P0264,Garnier Face Wash 100g,Personal Care,145,Medium,Ambient,2,5,3,Low Stock,0.02,2,2,0,100.0,2026-02-12,290
INV00002295,DS008,Mylapore,Medium,P0265,Lakmé Face Cream 60g,Personal Care,295,High,Ambient,5,5,3,In Stock,0.28,25,20,0,17.9,2026-02-14,1475
INV00002296,DS008,Mylapore,Medium,P0266,Johnson Baby Powder 400g,Personal Care,285,High,Ambient,4,5,3,In Stock,0.18,16,14,2,22.2,2026-02-12,1140
INV00002297,DS008,Mylapore,Medium,P0267,Dettol Handwash Refill 750ml,Personal Care,145,High,Ambient,2,5,3,Low Stock,0.24,22,18,0,8.3,2026-02-15,290
INV00002298,DS008,Mylapore,Medium,P0268,Savlon Antiseptic Liquid 500ml,Personal Care,165,High,Ambient,16,27,8,In Stock,0.0,0,0,0,999.0,2026-02-13,2640
INV00002299,DS008,Mylapore,Medium,P0269,Band Aid 10pc,Personal Care,55,Medium,Ambient,2,5,3,Low Stock,0.1,9,7,0,20.0,2026-02-13,110
INV00002300,DS008,Mylapore,Medium,P0270,Vicks VapoRub 50ml,Personal Care,145,High,Ambient,3,5,3,Low Stock,0.29,26,22,2,10.3,2026-02-14,435
INV00002301,DS008,Mylapore,Medium,P0271,Dettol Antiseptic Liquid 550ml,Personal Care,195,High,Ambient,3,5,3,Low Stock,0.23,21,18,2,13.0,2026-02-14,585
INV00002302,DS008,Mylapore,Medium,P0272,Cotton Buds 100pc,Personal Care,45,High,Ambient,5,5,3,In Stock,0.18,16,15,1,27.8,2026-02-12,225
INV00002303,DS008,Mylapore,Medium,P0273,Whisper Ultra XL 15 Pads,Personal Care,185,Medium,Ambient,2,5,3,Low Stock,0.1,9,8,2,20.0,2026-02-14,370
